LOC,Cyclomatic_Complexity,Maintainability_Index,PEP8_Violations,Security_Issues,Defect_Prone
399,2.743589743589744,33.07939442095718,21,0,0
2495,7.702380952380952,0.0,75,2,1
13,1.0,100.0,0,0,0
677,5.333333333333333,3.313164256515406,54,0,0
518,4.892857142857143,35.54083356418871,13,0,0
79,2.333333333333333,61.62234531043752,0,0,1
2188,2.262962962962963,0.0,69,2,0
386,6.764705882352941,29.21778596431839,13,0,0
820,2.5825242718446604,16.67039624288218,24,0,1
213,1.875,59.64481851302914,3,0,0
1045,4.2745098039215685,16.24619881774777,12,0,0
2768,3.9583333333333335,0.0,101,1,0
535,2.847826086956522,35.68601879172338,14,0,0
54,2.0,83.85748064311603,3,0,0
69,4.166666666666667,79.5569475289767,0,1,0
127,0.0,0.0,1,0,0
177,2.5217391304347827,37.99877194790397,6,0,0
538,2.6041666666666665,40.166437681528286,5,0,0
207,3.857142857142857,34.52422387396683,5,0,0
653,2.5657894736842106,20.711280146292548,17,0,0
65,2.0,69.99991915649622,0,0,1
18,1.5,100.0,0,0,0
2069,3.3963963963963963,0.0,81,2,0
1598,3.41025641025641,26.03320637089292,58,1,0
152,4.307692307692308,60.95475980930426,10,0,1
405,1.809523809523809,51.40320154906883,6,0,0
421,4.2,32.95667843098368,10,0,0
2890,2.4855072463768115,0.0,63,1,0
172,2.5,58.041201237058175,7,0,0
438,2.5121951219512195,38.53493193260073,12,1,1
124,2.25,68.21212900614452,5,0,0
214,1.5945945945945943,51.06994278157329,4,0,1
62,4.142857142857143,70.07343722803462,3,0,0
377,1.7241379310344829,46.05382906606626,12,1,1
120,1.9411764705882355,41.838871987696656,3,0,1
193,0.0,0.0,0,0,0
2257,9.339285714285714,0.0,90,12,0
26,0.0,0.0,0,0,0
217,1.8421052631578947,63.41411240315589,5,0,0
2842,5.596491228070176,0.0,77,3,0
177,2.411764705882353,63.77614122428957,6,0,0
345,3.533333333333333,40.68744672750761,3,1,0
6,0.0,0.0,0,0,0
521,5.133333333333334,48.88268071996095,8,0,0
10,0.0,0.0,0,0,0
369,2.9714285714285715,43.08103472415678,5,0,0
1404,3.614173228346457,0.0,34,0,0
439,3.5625,41.49756768805556,6,0,0
584,3.15,31.74691693434361,12,0,1
1716,4.72093023255814,0.0,36,0,0
77,1.3333333333333333,84.95315675855468,0,0,0
246,1.945945945945946,51.210071223245045,7,2,0
1279,2.4785714285714286,0.0,13,4,0
11,0.0,0.0,0,0,0
23,5.0,95.19202930196457,0,0,0
754,4.111111111111111,32.81459627894343,21,1,0
843,2.6447368421052637,19.929236194845835,21,0,0
753,2.292682926829268,24.347801964563697,18,2,0
52,0.0,0.0,0,0,0
233,4.818181818181818,61.94422169517036,3,0,0
48,2.333333333333333,86.20886627143554,0,0,0
180,5.444444444444445,63.6853090975582,6,0,0
33,3.25,80.07518485652288,2,0,0
484,3.5357142857142856,45.81833148016382,12,6,0
74,10.5,77.96085619721518,0,0,0
41,5.0,85.73728797660392,3,0,0
80,8.333333333333334,70.09595299960179,3,0,0
66,6.5,59.5468103005726,3,0,0
0,0.0,0.0,0,0,1
61,5.5,63.29409730410766,1,0,0
1205,3.325301204819277,12.343069095671774,23,10,0
307,1.948717948717949,48.97741227114064,6,0,0
97,1.375,81.77798009272284,1,0,1
996,2.6271186440677967,31.676754740794305,7,27,0
1681,2.878504672897196,14.31758787668806,27,5,0
234,3.4,52.05994177722933,1,0,0
44,2.6666666666666665,74.13202466390315,0,0,0
489,3.875,40.817858007686894,13,0,0
66,3.25,83.48694916558854,0,0,0
370,3.1923076923076925,44.38805405193849,15,2,0
164,1.9333333333333331,71.45912187396819,6,0,0
215,1.9090909090909087,57.848436138641325,5,4,0
110,2.875,70.2937142642425,3,0,0
76,0.0,0.0,0,0,1
83,1.625,88.30321919446423,1,0,0
182,2.294117647058824,63.49558161078156,5,0,0
51,3.1666666666666665,55.91431918697136,1,0,0
125,2.636363636363636,57.674704700838944,1,0,0
15,1.0,100.0,0,0,0
0,0.0,0.0,0,0,1
13,1.5,100.0,0,0,0
51,2.4,87.12678511162758,0,0,0
100,3.111111111111111,80.80485041701726,3,1,0
45,2.2,91.40158256244376,0,0,0
26,1.5,100.0,0,0,0
0,0.0,0.0,0,0,1
100,5.75,69.377116796555,7,0,0
616,3.102564102564102,38.30156732918587,17,3,0
60,1.5714285714285714,79.2158121804217,1,0,0
179,2.0588235294117645,65.18444605267247,1,0,0
200,1.9375,67.48215078019285,2,0,0
0,0.0,0.0,0,0,1
1751,2.756097560975609,10.405954471099903,28,2,0
273,3.2857142857142856,40.00062379698144,7,0,0
1281,2.7333333333333334,11.462061745748498,25,4,0
288,2.357142857142857,44.81993655495368,15,1,0
253,2.8125,46.23408200124072,0,0,1
1893,2.8484848484848486,0.0,71,2,0
1008,2.4047619047619047,23.7549074509127,13,5,0
38,0.0,0.0,1,0,0
208,4.0,59.54494165676567,3,0,0
96,8.5,62.83633964796882,4,0,0
68,1.3846153846153846,54.76017532806055,0,0,0
9,1.0,100.0,0,0,1
842,3.3870967741935485,15.461329489431233,34,1,0
66,6.5,72.72959152665308,3,0,0
53,0.0,0.0,0,0,0
258,2.357142857142857,54.6862986066642,2,0,0
39,2.0,93.2363798904166,0,0,0
676,3.061224489795918,29.00507113051361,16,3,0
445,4.6,45.94996897464638,12,0,0
116,3.25,65.93980983667407,1,0,0
85,1.4736842105263157,53.23901293683121,2,0,0
17,2.0,100.0,1,0,0
77,2.0,81.8623477155889,3,0,0
114,3.333333333333333,73.968722709985,1,0,0
365,1.9423076923076923,49.811547264524286,3,0,0
335,1.9565217391304348,45.75485900972038,2,0,0
154,7.5,66.6653011183615,4,0,0
79,0.0,0.0,0,0,0
61,2.0,82.35134625681039,1,0,1
229,1.7272727272727273,64.32828491473586,2,0,0
331,2.9285714285714284,59.18725765128877,11,0,0
46,2.0,50.85679329180847,3,0,0
262,2.7857142857142856,61.895249984287794,4,0,0
524,3.2439024390243905,37.651261349538736,12,0,0
305,5.636363636363637,53.87778668248945,3,0,0
451,1.7941176470588236,52.81517657369834,1,0,0
26,5.0,100.0,0,0,0
527,3.09375,39.829645917420486,14,19,0
396,5.117647058823529,45.26117082226976,4,1,0
76,3.125,68.5235790589377,3,0,0
64,3.333333333333333,85.40421497389926,0,0,0
262,2.8421052631578947,55.39137515771384,4,0,1
286,3.0,68.9387060489858,0,6,0
107,4.0,73.06230809897184,1,0,0
105,28.0,63.27544100648222,0,4,0
354,7.4,47.55673580916528,2,1,0
78,2.0,100.0,0,0,0
221,9.0,67.36590163610873,1,0,0
488,2.4864864864864864,45.05642242066933,4,0,0
143,13.0,64.34791978370558,1,0,0
259,2.095238095238096,63.57344934818094,0,0,0
126,2.071428571428572,69.52068762420137,2,0,0
124,3.8333333333333335,65.31902305224,0,5,0
35,2.6,86.08258439124813,0,1,0
63,3.0,82.28531519493131,0,0,0
0,0.0,0.0,0,0,1
36,4.0,59.68954022464237,0,0,1
246,26.0,40.67571887374225,6,0,0
67,1.25,72.10892281658434,0,0,1
657,3.113636363636364,35.95770568256141,8,4,0
302,1.6129032258064515,51.03362506635529,9,0,0
80,2.0,78.34083687528748,2,0,0
671,4.257142857142857,27.536560593680072,22,0,0
150,3.75,73.59603515640751,4,0,0
253,4.071428571428571,57.63265909179566,5,0,0
122,4.5,71.66312904613055,3,0,0
3,0.0,0.0,0,0,0
84,1.5,89.00837421491335,0,0,0
90,2.0,82.17370299819699,0,0,0
27,2.0,100.0,0,0,1
39,1.3333333333333333,66.39946048644336,0,0,0
69,1.5,100.0,1,0,0
147,3.0,75.76591478907791,6,0,0
5,0.0,0.0,1,0,0
169,1.0,71.4420998751499,8,0,0
44,1.0,100.0,1,0,0
0,0.0,0.0,0,0,1
286,2.4,52.59430924894516,3,0,0
823,2.176470588235294,34.59888229693871,17,0,0
191,4.2727272727272725,64.44501481515476,1,0,0
274,1.7027027027027026,56.857886440069294,3,0,0
224,3.2,57.63438964133951,2,0,0
39,1.0,100.0,1,0,0
459,2.0,65.67711667969066,0,0,1
188,9.75,58.2143042459479,7,0,1
409,2.625,44.79993476813614,9,2,1
149,2.5384615384615383,59.12871240175247,3,0,0
403,5.5,44.80652594088365,14,6,0
812,5.3125,26.68086372293584,25,5,0
6,0.0,0.0,0,0,0
31,0.0,0.0,0,1,0
6,0.0,0.0,0,0,0
62,1.4,78.12540607581597,2,0,1
0,0.0,0.0,0,0,1
6,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
18,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
225,1.5,43.07714705095446,3,0,1
142,1.148148148148148,100.0,2,0,1
2307,1.4329896907216495,13.237570656125534,92,14,0
97,1.7142857142857142,63.15653488382591,4,1,1
7,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
66,1.0909090909090908,100.0,2,0,1
1063,1.042857142857143,41.75623139754785,22,0,1
0,0.0,0.0,0,0,1
87,1.5833333333333333,77.57757270901214,0,0,1
153,1.1,77.32179444163357,8,1,1
7,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
6,1.0,100.0,0,0,1
5,1.0,100.0,0,0,1
44,1.3333333333333333,100.0,0,0,1
0,0.0,0.0,0,0,1
106,1.0526315789473684,81.23516650927918,4,0,1
17,0.0,0.0,0,0,1
22,1.25,100.0,1,1,1
60,1.2,100.0,1,0,0
137,1.0909090909090908,71.84388167466697,9,0,1
740,1.2105263157894737,42.17962198716175,40,2,0
22,0.0,0.0,1,0,1
29,1.4285714285714286,100.0,0,0,1
0,0.0,0.0,0,0,1
101,1.4545454545454546,100.0,2,0,1
2056,1.504201680672269,16.2298857163835,98,0,0
0,0.0,0.0,0,0,1
539,1.2911392405063291,40.74704032869892,7,0,1
415,1.2083333333333333,54.04471101873209,10,1,1
2560,1.3669724770642202,12.202577018771782,187,21,0
25,1.5,100.0,2,0,1
10,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
38,1.5,100.0,0,0,1
208,1.608695652173913,69.18482656538168,3,0,1
0,0.0,0.0,0,0,1
28,1.0,100.0,0,0,1
170,1.08,100.0,10,0,1
0,0.0,0.0,0,0,1
20,2.0,79.71476714845409,0,0,1
9,0.0,0.0,0,0,1
3330,1.21875,0.0,88,4,0
14,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
25,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
12,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
8,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
25,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
1,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
6,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
8,1.0,100.0,0,0,1
4,0.0,0.0,0,0,0
1,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
1,0.0,0.0,0,0,1
1,0.0,0.0,0,0,1
1,0.0,0.0,0,0,1
2,0.0,0.0,0,0,1
1,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
12,1.5,78.01508585192973,0,0,1
18,1.3333333333333333,72.13824373623434,0,0,1
9,1.5,100.0,0,0,1
12,1.5,78.01508585192973,0,0,1
9,1.5,78.01508585192973,0,0,1
23,1.3333333333333333,73.041182281749,1,0,1
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,0
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
6,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
53,1.6666666666666667,76.08621989020085,0,0,1
88,1.1875,100.0,2,0,1
488,1.351351351351351,46.3544884485011,18,2,1
455,1.3,54.124735855355866,17,1,0
8,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
1442,1.5025641025641026,17.61178081869413,13,1,1
82,1.3636363636363635,76.39930286003559,1,2,1
34,4.0,79.00158659257158,1,0,1
25,1.8,66.82595833087603,1,0,1
1192,1.2682926829268293,31.941710648772823,11,0,1
9245,1.2433460076045628,0.0,557,88,0
547,1.1142857142857143,45.75661609823608,27,2,0
128,1.1538461538461535,100.0,2,1,1
599,1.6428571428571428,37.80941984313558,34,3,1
29,1.2,100.0,0,1,1
48,1.4,100.0,2,1,1
111,1.5714285714285714,63.33003360507291,9,3,1
212,1.95,41.45044096449697,7,2,1
234,1.1111111111111112,47.23615744746102,19,3,1
144,1.25,78.22292390556854,1,4,1
181,1.5714285714285714,57.55327845525824,9,2,1
171,2.0,68.27819819988038,9,5,1
234,3.0,52.66642017208769,8,3,0
40,1.0,100.0,4,0,1
12,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
215,1.3548387096774193,70.73900671500711,0,0,1
2070,1.3916666666666666,17.445912175956877,108,18,1
198,1.2,52.84410002097031,2,0,1
7,0.0,0.0,0,0,1
78,1.4285714285714286,60.646450306115725,0,0,1
0,0.0,0.0,0,0,1
52,1.4444444444444444,100.0,1,0,0
2731,1.1830985915492958,1.91154570608924,124,0,0
241,1.1428571428571428,40.16485850392486,4,0,0
0,0.0,0.0,0,0,1
137,1.0,100.0,2,0,1
1966,1.205128205128205,27.112184989835782,76,3,0
0,0.0,0.0,0,0,1
68,1.0,100.0,1,0,1
1541,1.3578947368421053,15.622810433183494,44,1,0
0,0.0,0.0,0,0,1
38,1.0,100.0,0,0,1
17,1.0,100.0,0,0,1
625,1.11864406779661,50.41588326504549,22,0,0
0,0.0,0.0,0,0,1
9,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
92,1.25,52.796966081039976,5,0,1
0,0.0,0.0,0,0,1
9,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
10,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
11,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
81,1.2727272727272727,74.43127033286873,5,0,1
0,0.0,0.0,0,0,1
20,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
765,1.3666666666666667,45.23106711479302,16,0,0
77,1.5,51.577548191525416,0,0,1
0,0.0,0.0,0,0,1
15,1.0,100.0,0,0,1
146,1.7222222222222223,100.0,3,0,1
183,1.0666666666666669,100.0,3,6,0
36,1.1666666666666667,100.0,0,0,1
259,1.7142857142857142,44.25471397444417,5,2,0
112,1.0625,100.0,3,0,0
58,1.1666666666666667,100.0,10,0,1
0,0.0,0.0,0,0,1
4,0.0,0.0,0,0,0
45,1.6,94.42732119316204,0,0,1
21,0.0,0.0,0,0,0
79,1.875,64.45609560727812,1,1,1
1416,1.381578947368421,19.385836274795643,82,33,1
211,1.2105263157894737,100.0,3,7,0
455,1.1153846153846154,42.65722746023749,25,0,1
156,1.1764705882352942,69.56582736037194,1,6,1
424,1.1578947368421053,52.02245954101937,5,3,0
1764,1.3333333333333333,14.064855486916578,87,12,0
75,1.25,100.0,1,0,1
822,1.4385964912280702,31.639562713249884,27,3,0
72,1.125,100.0,4,1,1
1742,1.2105263157894737,25.249535026053053,65,5,0
226,1.3076923076923077,50.49310021282373,5,1,1
245,1.75,54.01432829713605,25,0,0
304,1.2285714285714286,55.14947868296387,6,6,0
637,1.346666666666667,37.68938064350753,19,10,0
540,1.288888888888889,55.45901153606604,15,6,0
114,1.0833333333333333,100.0,5,6,1
145,1.0833333333333333,100.0,9,1,1
37,2.0,100.0,4,0,1
177,1.2,57.349564091830665,14,10,0
408,1.3888888888888888,36.71769907059827,41,3,0
1786,1.1823899371069182,12.478549553825983,96,13,0
253,1.2173913043478262,59.21231646565549,16,2,1
18,0.0,0.0,0,0,1
23,1.5,100.0,0,0,1
1,0.0,0.0,0,0,1
35,1.5,100.0,1,0,1
145,1.3333333333333333,69.78291781981451,6,0,0
21,1.0,100.0,0,0,1
16,1.0,100.0,0,0,1
6,1.0,100.0,0,0,1
21,1.25,100.0,0,0,1
18,1.0,100.0,1,0,1
13,1.0,100.0,0,0,1
24,1.3333333333333333,100.0,0,0,1
27,1.25,100.0,1,0,1
23,1.25,100.0,0,0,1
5,1.0,100.0,0,0,1
40,1.1666666666666667,100.0,1,0,1
22,1.3333333333333333,100.0,1,0,1
43,0.0,0.0,1,0,0
14,1.0,100.0,0,0,1
14,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
172,1.3333333333333333,45.188408174122856,4,0,1
1011,1.7794117647058822,31.67033406021424,33,12,0
340,1.1875,29.622101564686663,33,0,0
140,1.2727272727272727,100.0,10,0,0
0,0.0,0.0,0,0,1
438,1.3636363636363635,51.04163065310185,7,1,0
30,1.5,100.0,0,0,1
353,1.4782608695652173,52.46325409413717,11,0,0
7,1.5,100.0,0,0,1
37,1.1428571428571428,55.82563704489504,0,0,1
223,1.1388888888888888,33.08077413522091,8,0,1
21,1.5,100.0,1,0,1
0,0.0,0.0,0,0,1
8,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
25,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
117,1.5833333333333333,54.421755702303074,6,0,1
138,1.1,65.85056627557714,6,1,1
48,1.25,77.11635285030279,1,0,1
123,2.833333333333333,53.2871173941308,5,0,0
47,2.333333333333333,81.99906476332033,0,0,1
23,4.5,65.96566214576278,1,0,1
0,0.0,0.0,0,0,1
162,1.3333333333333333,63.43181864898742,5,1,0
111,1.3333333333333333,74.06743291016555,9,0,1
86,1.2,64.17781896829938,2,2,1
154,1.1428571428571428,62.35951948964826,2,0,1
0,0.0,0.0,0,0,1
616,1.2894736842105263,42.588642173154206,11,0,0
50,1.5,61.65012134247659,2,0,1
123,1.5,60.21045498039207,10,0,1
44,1.3333333333333333,66.01230217378648,5,0,1
80,1.1428571428571428,61.78462426645319,1,0,1
156,1.3333333333333333,68.84438904095826,6,1,1
0,0.0,0.0,0,0,1
324,1.5185185185185186,48.811853779124725,8,0,0
43,1.5,62.05363011440641,6,0,1
31,2.0,65.01596135101879,0,0,1
23,1.25,100.0,2,0,1
202,2.076923076923077,52.10772143391944,14,0,0
141,1.1428571428571428,56.35699309066057,0,0,1
0,0.0,0.0,0,0,1
13,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
106,1.5833333333333333,76.66943448037583,0,0,0
0,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
9,1.3333333333333333,100.0,1,0,1
0,0.0,0.0,0,0,1
63,1.181818181818182,100.0,2,0,1
1084,1.1975308641975309,32.79013822706042,28,0,0
0,0.0,0.0,0,0,1
170,1.5909090909090908,64.65109221913409,1,1,0
7,0.0,0.0,0,0,1
15,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
159,1.0526315789473684,55.97735033300416,3,1,1
917,1.578125,25.35708896292932,22,0,0
0,0.0,0.0,0,0,1
12,1.3333333333333333,100.0,0,0,1
10,1.3333333333333333,100.0,0,0,1
10,1.3333333333333333,100.0,0,0,1
13,1.0,74.30834038330268,1,0,1
3025,1.3839662447257384,0.0,88,2,1
190,1.0833333333333333,46.93443302019967,3,0,0
0,0.0,0.0,0,0,1
16,1.0,100.0,0,0,1
375,1.148936170212766,36.6622346363212,9,0,1
27,1.3333333333333333,100.0,2,0,1
15,1.3333333333333333,100.0,0,0,1
168,1.7142857142857142,53.017797273852,6,0,1
25,1.5,100.0,2,0,1
58,3.0,100.0,3,0,1
32,2.333333333333333,100.0,2,0,1
411,1.1363636363636365,100.0,19,0,1
99,1.3333333333333333,100.0,1,0,1
43,1.6666666666666667,79.73656983610609,1,0,1
733,1.2717391304347827,43.665794112881485,35,1,0
215,1.2727272727272727,50.90911427214797,10,0,1
126,2.0,75.14291088081468,4,0,1
355,1.3428571428571427,41.70428621919898,25,0,0
0,0.0,0.0,0,0,1
7,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
16,1.5,100.0,0,0,0
6,0.0,0.0,0,0,1
10,1.0,72.47358193904962,0,0,1
6,0.0,0.0,0,0,1
19,1.3333333333333333,100.0,0,0,1
3,0.0,0.0,0,0,1
9,0.0,0.0,0,0,1
10,1.0,72.47358193904962,0,0,1
5,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
16,0.0,0.0,0,0,1
14,0.0,0.0,0,0,1
7,0.0,0.0,0,0,1
26,0.0,0.0,2,0,1
12,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
5,0.0,0.0,0,0,1
8,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
394,1.2424242424242424,41.89611037104275,16,0,0
143,1.0833333333333333,100.0,16,0,0
270,1.105263157894737,100.0,9,0,1
163,1.5,43.910174589257565,7,0,0
83,1.1666666666666667,100.0,11,0,0
604,1.4878048780487805,29.251751257467088,15,0,0
135,1.625,45.43436705945201,1,0,0
157,1.4444444444444444,100.0,4,0,0
134,1.1428571428571428,100.0,3,0,1
72,1.2,100.0,0,0,1
196,1.1333333333333333,100.0,2,1,0
226,1.4,100.0,12,0,0
0,0.0,0.0,0,0,1
62,1.0,100.0,1,0,1
10,0.0,0.0,0,0,0
275,1.148148148148148,52.73572143034244,17,0,0
14,0.0,0.0,0,0,1
53,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
177,1.0,50.00913910096133,1,0,1
1492,1.0363636363636364,20.312482525217632,59,0,0
0,0.0,0.0,0,0,1
122,1.318181818181818,67.4883454437271,1,0,1
274,1.1666666666666667,52.82608755291619,10,0,1
130,1.25,100.0,4,0,1
125,1.1111111111111112,68.68239004772504,4,0,1
31,1.5,100.0,0,0,1
371,1.1290322580645162,100.0,17,0,1
191,1.5714285714285714,100.0,7,0,1
11,1.0,100.0,0,0,1
278,1.380952380952381,55.68378591476706,14,0,1
6,0.0,0.0,0,0,1
0,0.0,0.0,0,0,1
12,1.0,100.0,0,0,1
36,3.0,66.21639791506504,0,0,1
0,0.0,0.0,0,0,1
5,1.0,100.0,0,0,1
161,1.25,100.0,3,0,0
9,0.0,0.0,0,0,1
19,1.0,100.0,0,0,1
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,1
1493,1.2608695652173914,23.428065016088038,26,4,0
14,1.5,72.27274666021094,0,0,1
90,1.1538461538461535,100.0,0,0,1
0,0.0,0.0,0,0,1
50,1.5,95.44738883031818,0,0,1
112,1.0625,100.0,2,0,1
0,0.0,0.0,0,0,1
20,1.25,100.0,0,0,1
776,1.319148936170213,30.73140821195562,45,0,0
0,0.0,0.0,0,0,1
228,1.3,60.86252188708768,6,0,1
784,1.1794871794871795,55.23291861170876,34,0,0
0,0.0,0.0,0,0,1
41,1.4,94.54870796214136,1,0,1
46,1.5,100.0,0,0,1
0,0.0,0.0,0,0,1
25,1.125,100.0,2,0,1
83,1.5217391304347827,49.720806156637074,2,0,0
0,0.0,0.0,0,0,1
74,2.0,44.03100037544109,1,1,1
42,1.1666666666666667,90.48389340846984,0,0,1
220,1.1111111111111112,100.0,3,0,0
0,0.0,0.0,0,0,1
24,1.0,100.0,0,0,1
112,1.125,100.0,5,0,0
0,0.0,0.0,0,0,1
21,1.0,100.0,1,0,1
142,1.5,56.530248513544,0,0,0
0,0.0,0.0,0,0,1
26,1.4,68.01417779800212,1,0,1
201,1.5,100.0,2,0,0
0,0.0,0.0,0,0,1
3,0.0,0.0,0,0,0
17,1.5,72.27274666021094,0,0,1
239,1.3333333333333333,55.75125341235939,1,2,0
54,1.6,62.341222644061375,4,0,1
187,1.25,63.04563704748359,10,3,1
45,1.4,63.585459820085575,3,1,1
0,0.0,0.0,0,0,1
57,1.0,100.0,1,0,0
78,1.1666666666666667,100.0,2,0,1
0,0.0,0.0,0,0,1
189,1.1578947368421053,51.65870310196187,7,0,0
77,1.3333333333333333,100.0,8,0,1
52,2.0,54.62567240408393,3,0,1
101,1.0909090909090908,54.83400211034309,3,0,1
95,1.0909090909090908,54.83400211034309,5,0,1
54,1.3333333333333333,100.0,4,0,1
0,0.0,0.0,0,0,1
1950,2.1379310344827585,6.689020175035474,116,0,0
65,1.3333333333333333,62.32263596235963,0,0,1
0,0.0,0.0,0,0,1
177,1.1666666666666667,48.4920688073979,3,0,1
114,1.1666666666666667,52.60263547275918,3,0,1
0,0.0,0.0,0,0,1
52,1.1666666666666667,54.35568020625188,2,0,1
57,1.1666666666666667,58.3956058192604,0,0,1
57,1.1666666666666667,58.3956058192604,0,0,1
57,1.1666666666666667,56.45533212894304,0,0,1
43,1.2,65.31897205573532,1,0,1
57,1.1666666666666667,56.45533212894304,0,0,1
53,1.1666666666666667,55.12664756721019,2,0,1
53,1.1666666666666667,49.923813079825,2,0,1
57,1.1666666666666667,56.45533212894304,1,0,1
53,1.1666666666666667,56.45533212894304,2,0,1
57,1.1666666666666667,56.45533212894304,0,0,1
53,1.1666666666666667,100.0,2,0,1
46,1.2,100.0,0,0,1
44,1.2,64.99779946091307,0,0,1
14,1.5,100.0,0,0,1
45,1.2,54.83921469337236,0,0,1
57,1.1666666666666667,56.45533212894304,1,0,1
13,1.5,100.0,0,0,1
133,1.1333333333333333,41.42379176963956,3,0,0
56,1.1666666666666667,55.36057758122425,0,0,1
53,1.1666666666666667,56.45533212894304,2,0,1
57,1.1666666666666667,100.0,0,0,1
53,1.1666666666666667,56.45533212894304,2,0,1
0,0.0,0.0,0,0,1
13,1.0,100.0,0,0,1
91,1.0,100.0,5,0,1
0,0.0,0.0,0,0,1
49,1.1666666666666667,100.0,4,0,1
123,1.2222222222222223,62.78520404804585,7,0,1
35,1.2,100.0,2,0,1
46,1.25,100.0,1,0,1
40,1.25,100.0,1,0,1
51,1.5,100.0,0,0,1
33,1.25,100.0,2,0,1
58,2.25,77.53871466097551,2,0,1
35,2.333333333333333,69.8372001071172,2,0,1
83,1.1428571428571428,100.0,2,0,1
65,1.3333333333333333,58.80169261438644,3,0,1
51,1.3333333333333333,71.50289016310091,3,0,1
51,1.5,100.0,0,0,1
63,1.4,100.0,0,0,1
53,1.5,100.0,6,0,1
59,1.5,100.0,6,0,1
60,1.5,100.0,10,0,1
74,1.1666666666666667,100.0,4,0,1
48,1.2,100.0,2,0,1
41,2.0,65.01596135101879,1,0,1
43,1.3333333333333333,100.0,0,0,1
0,0.0,0.0,0,0,1
39,1.125,57.506340413964814,0,0,1
0,0.0,0.0,0,0,1
85,3.5,80.64582938011047,2,0,1
0,0.0,0.0,0,0,1
92,1.6,100.0,1,0,1
0,0.0,0.0,0,0,1
699,1.1714285714285717,45.49553344052982,2,0,1
230,1.16,100.0,6,0,1
125,1.2,100.0,2,0,1
37,1.2,100.0,0,0,1
95,1.2,100.0,1,0,1
193,1.318181818181818,100.0,0,1,0
46,1.2,71.35180519506078,0,0,1
206,1.2,100.0,5,0,0
69,1.2,100.0,0,0,1
0,0.0,0.0,0,0,1
68,1.5454545454545454,85.32256901594178,0,0,1
364,1.1304347826086956,100.0,5,2,0
0,0.0,0.0,0,0,1
101,1.0,100.0,2,0,1
392,1.1428571428571428,53.81793316215814,14,0,0
0,0.0,0.0,0,0,1
243,1.027027027027027,100.0,4,0,1
811,1.2222222222222223,35.26457545113356,4,0,0
0,0.0,0.0,0,0,1
169,1.0,100.0,6,0,1
