project,file,LOC,Cyclomatic_Complexity,Maintainability_Index,Pylint_Score,PEP8_Violations,Security_Issues
django,python_projects\django\django\contrib\flatpages\models.py,49,2.3333333333333335,68.28047435239655,5.71,1,0
django,python_projects\django\django\contrib\flatpages\sitemaps.py,14,2.5,75.67471120151156,7.0,1,0
django,python_projects\django\django\contrib\flatpages\urls.py,6,0.0,0.0,6.67,1,0
django,python_projects\django\django\contrib\flatpages\views.py,70,4.5,79.82553401187087,8.75,0,4
django,python_projects\django\django\contrib\flatpages\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\flatpages\migrations\0001_initial.py,68,1.0,100.0,2.5,8,0
django,python_projects\django\django\contrib\flatpages\migrations\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\flatpages\templatetags\flatpages.py,101,4.75,73.22980975429192,7.78,1,0
django,python_projects\django\django\contrib\flatpages\templatetags\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\apps.py,14,1.5,100.0,7.78,0,0
django,python_projects\django\django\contrib\gis\feeds.py,151,2.263157894736842,65.04223608754477,8.85,7,0
django,python_projects\django\django\contrib\gis\geoip2.py,230,2.375,62.68986683146473,9.1,7,0
django,python_projects\django\django\contrib\gis\geometry.py,19,0.0,0.0,8.0,2,0
django,python_projects\django\django\contrib\gis\measure.py,374,2.4074074074074074,44.452665251354375,7.5,9,0
django,python_projects\django\django\contrib\gis\ptr.py,41,3.25,84.92496148443092,5.5,0,0
django,python_projects\django\django\contrib\gis\shortcuts.py,40,1.0,100.0,8.95,0,0
django,python_projects\django\django\contrib\gis\views.py,22,6.0,59.75099089331454,7.33,1,0
django,python_projects\django\django\contrib\gis\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\admin\options.py,21,3.3333333333333335,64.13591943189549,5.38,0,0
django,python_projects\django\django\contrib\gis\admin\__init__.py,29,0.0,0.0,6.67,0,0
django,python_projects\django\django\contrib\gis\db\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\utils.py,29,2.25,92.38827953973512,6.92,1,0
django,python_projects\django\django\contrib\gis\db\backends\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\base\adapter.py,26,1.5,88.46614044442026,9.17,0,0
django,python_projects\django\django\contrib\gis\db\backends\base\features.py,121,1.2307692307692308,70.27181876153699,7.68,0,0
django,python_projects\django\django\contrib\gis\db\backends\base\models.py,132,1.4705882352941178,69.55166294028622,8.73,0,0
django,python_projects\django\django\contrib\gis\db\backends\base\operations.py,216,1.8235294117647058,60.594046733345856,1.12,6,0
django,python_projects\django\django\contrib\gis\db\backends\base\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\base.py,14,1.0,100.0,8.0,1,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\features.py,22,1.5,100.0,8.12,1,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\introspection.py,33,2.3333333333333335,90.98465388702613,2.22,1,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\operations.py,153,2.0,48.349674097820746,7.57,1,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\schema.py,112,3.4444444444444446,51.06575626962055,7.8,4,0
django,python_projects\django\django\contrib\gis\db\backends\mysql\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\adapter.py,62,5.0,77.0483896487288,7.1,1,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\base.py,14,1.0,100.0,8.0,1,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\features.py,28,1.5,100.0,8.67,0,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\introspection.py,48,3.0,84.87990735355837,4.55,1,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\models.py,67,1.3333333333333333,89.60744363167682,7.59,1,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\operations.py,254,1.9473684210526316,57.42972922956225,7.83,7,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\schema.py,151,2.0,48.794552216424044,7.21,1,0
django,python_projects\django\django\contrib\gis\db\backends\oracle\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\adapter.py,63,1.75,79.72555724204491,6.43,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\base.py,161,2.0,60.90920499964568,5.05,6,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\const.py,63,0.0,0.0,10.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\features.py,13,1.0,100.0,7.78,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\introspection.py,73,4.333333333333333,80.94171316457071,8.57,2,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\models.py,73,1.3333333333333333,88.50404766219268,5.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\operations.py,427,2.5625,43.112564424960205,8.11,12,1
django,python_projects\django\django\contrib\gis\db\backends\postgis\pgraster.py,152,2.4,73.86855962114875,9.56,0,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\schema.py,125,3.5555555555555554,54.80008135253227,7.92,7,0
django,python_projects\django\django\contrib\gis\db\backends\postgis\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\adapter.py,10,2.5,76.42020806643173,5.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\base.py,79,4.5,71.24445165789653,8.57,2,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\client.py,5,1.0,100.0,3.33,0,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\features.py,26,1.3333333333333333,100.0,7.5,2,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\introspection.py,83,4.25,72.89096626836694,7.67,0,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\models.py,71,1.3333333333333333,88.0644242777892,5.0,0,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\operations.py,233,1.65,59.18615307109212,8.06,7,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\schema.py,195,3.3,54.33076143955241,7.3,1,0
django,python_projects\django\django\contrib\gis\db\backends\spatialite\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\db\models\aggregates.py,94,1.6428571428571428,60.306275493694365,2.75,7,0
django,python_projects\django\django\contrib\gis\db\models\fields.py,436,2.138888888888889,49.96193989743126,8.07,6,0
django,python_projects\django\django\contrib\gis\db\models\functions.py,629,2.4204545454545454,19.53302303226721,3.74,24,0
django,python_projects\django\django\contrib\gis\db\models\lookups.py,395,1.872340425531915,52.084583517487104,1.55,9,0
django,python_projects\django\django\contrib\gis\db\models\proxy.py,84,5.5,74.73012733577468,9.38,0,0
django,python_projects\django\django\contrib\gis\db\models\__init__.py,30,0.0,0.0,8.89,0,0
django,python_projects\django\django\contrib\gis\db\models\sql\conversion.py,74,2.25,68.49430316047392,8.51,4,0
django,python_projects\django\django\contrib\gis\db\models\sql\__init__.py,6,0.0,0.0,5.0,1,0
django,python_projects\django\django\contrib\gis\forms\fields.py,144,3.1666666666666665,62.11734528203025,8.65,2,0
django,python_projects\django\django\contrib\gis\forms\widgets.py,116,3.5,63.18043558447215,8.96,2,0
django,python_projects\django\django\contrib\gis\forms\__init__.py,13,0.0,0.0,6.67,0,0
django,python_projects\django\django\contrib\gis\gdal\base.py,6,1.0,100.0,2.5,0,0
django,python_projects\django\django\contrib\gis\gdal\datasource.py,128,2.7142857142857144,73.03560281262033,8.09,4,0
django,python_projects\django\django\contrib\gis\gdal\driver.py,101,2.3333333333333335,78.45011992352993,9.14,1,0
django,python_projects\django\django\contrib\gis\gdal\envelope.py,205,3.2,57.70003753038508,5.97,7,0
django,python_projects\django\django\contrib\gis\gdal\error.py,61,2.0,88.96394359849602,7.33,0,0
django,python_projects\django\django\contrib\gis\gdal\feature.py,120,1.4,71.37199055300542,8.24,3,0
django,python_projects\django\django\contrib\gis\gdal\field.py,253,1.6176470588235294,64.70641142973263,7.33,3,0
django,python_projects\django\django\contrib\gis\gdal\geometries.py,877,1.7075471698113207,26.878051173453144,8.8,10,0
django,python_projects\django\django\contrib\gis\gdal\geomtype.py,146,3.0,58.044065184107104,8.94,2,0
django,python_projects\django\django\contrib\gis\gdal\layer.py,234,2.227272727272727,61.315134630513356,9.13,7,0
django,python_projects\django\django\contrib\gis\gdal\libgdal.py,144,1.5,66.16668636825484,8.2,2,0
django,python_projects\django\django\contrib\gis\gdal\srs.py,368,1.775,51.97557317976505,8.86,3,0
django,python_projects\django\django\contrib\gis\gdal\__init__.py,59,0.0,0.0,10.0,2,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\ds.py,110,0.0,0.0,10.0,7,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\errcheck.py,142,1.8333333333333333,74.29173347741984,6.55,3,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\generation.py,178,1.9166666666666667,72.22895257926483,9.55,2,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\geom.py,175,1.0,64.46440349613889,9.75,8,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\raster.py,169,0.0,0.0,10.0,8,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\srs.py,107,1.0,86.37833679994849,9.74,3,0
django,python_projects\django\django\contrib\gis\gdal\prototypes\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\gdal\raster\band.py,273,2.272727272727273,57.671056098993084,9.17,2,0
django,python_projects\django\django\contrib\gis\gdal\raster\base.py,77,7.0,80.51823722982186,9.71,0,0
django,python_projects\django\django\contrib\gis\gdal\raster\const.py,105,0.0,0.0,10.0,0,0
django,python_projects\django\django\contrib\gis\gdal\raster\source.py,543,2.606060606060606,43.29098583957988,8.97,12,0
django,python_projects\django\django\contrib\gis\gdal\raster\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\geos\base.py,6,1.0,100.0,2.5,0,0
django,python_projects\django\django\contrib\gis\geos\collections.py,126,1.6153846153846154,75.27531224028942,7.92,1,0
django,python_projects\django\django\contrib\gis\geos\coordseq.py,211,1.542857142857143,47.935703387498144,9.04,5,0
django,python_projects\django\django\contrib\gis\geos\error.py,4,1.0,100.0,0.0,0,0
django,python_projects\django\django\contrib\gis\geos\factory.py,33,4.0,91.53948632767008,8.82,0,0
django,python_projects\django\django\contrib\gis\geos\geometry.py,799,1.8404255319148937,31.690626728407597,9.05,11,0
django,python_projects\django\django\contrib\gis\geos\io.py,28,1.5,100.0,7.78,0,0
django,python_projects\django\django\contrib\gis\geos\libgeos.py,175,2.3846153846153846,66.18781197701557,7.78,2,0
django,python_projects\django\django\contrib\gis\geos\linestring.py,193,2.8125,57.0801610845617,8.73,2,0
django,python_projects\django\django\contrib\gis\geos\mutable_list.py,314,2.3,46.17281268862537,7.65,7,0
django,python_projects\django\django\contrib\gis\geos\point.py,163,2.2,55.525977943448716,8.65,4,0
django,python_projects\django\django\contrib\gis\geos\polygon.py,189,2.375,62.01963097732249,8.49,1,0
django,python_projects\django\django\contrib\gis\geos\prepared.py,51,1.1818181818181819,89.9581385680147,6.21,0,0
django,python_projects\django\django\contrib\gis\geos\__init__.py,19,0.0,0.0,10.0,0,0
django,python_projects\django\django\contrib\gis\geos\prototypes\coordseq.py,97,2.2857142857142856,74.51957140920311,6.74,3,0
django,python_projects\django\django\contrib\gis\geos\prototypes\errcheck.py,98,2.0,75.64119656075975,6.49,4,0
django,python_projects\django\django\contrib\gis\geos\prototypes\geom.py,94,1.0,100.0,8.16,3,0
django,python_projects\django\django\contrib\gis\geos\prototypes\io.py,371,1.7804878048780488,47.336621603260376,7.64,15,0
django,python_projects\django\django\contrib\gis\geos\prototypes\misc.py,35,1.0,100.0,9.17,1,0
django,python_projects\django\django\contrib\gis\geos\prototypes\predicates.py,52,1.0,100.0,9.29,0,0
django,python_projects\django\django\contrib\gis\geos\prototypes\prepared.py,26,1.0,100.0,8.33,3,0
django,python_projects\django\django\contrib\gis\geos\prototypes\threadsafe.py,77,1.2307692307692308,84.97525190113146,8.86,2,0
django,python_projects\django\django\contrib\gis\geos\prototypes\topology.py,74,1.0,100.0,9.64,2,0
django,python_projects\django\django\contrib\gis\geos\prototypes\__init__.py,68,0.0,0.0,10.0,0,0
django,python_projects\django\django\contrib\gis\management\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\management\commands\inspectdb.py,18,2.5,95.27240495664756,7.78,2,0
django,python_projects\django\django\contrib\gis\management\commands\ogrinspect.py,164,3.7142857142857144,65.93147426751021,8.33,6,0
django,python_projects\django\django\contrib\gis\management\commands\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\serializers\geojson.py,77,3.0,62.7450425297327,7.17,2,0
django,python_projects\django\django\contrib\gis\serializers\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\gis\sitemaps\kml.py,78,2.4285714285714284,79.20712791937946,8.0,0,0
django,python_projects\django\django\contrib\gis\sitemaps\views.py,65,5.0,77.1225494503746,6.76,2,0
django,python_projects\django\django\contrib\gis\sitemaps\__init__.py,4,0.0,0.0,5.0,0,0
django,python_projects\django\django\contrib\gis\utils\layermapping.py,736,5.1,39.00515034653004,7.4,26,0
django,python_projects\django\django\contrib\gis\utils\ogrinfo.py,53,8.0,74.33049478216846,6.88,0,0
django,python_projects\django\django\contrib\gis\utils\ogrinspect.py,269,9.0,61.61742240760406,7.63,7,0
django,python_projects\django\django\contrib\gis\utils\srs.py,78,12.0,80.1019032129843,7.5,1,0
django,python_projects\django\django\contrib\gis\utils\__init__.py,17,0.0,0.0,10.0,0,0
django,python_projects\django\django\contrib\humanize\apps.py,7,1.0,100.0,6.0,0,0
django,python_projects\django\django\contrib\humanize\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\humanize\templatetags\humanize.py,343,6.125,53.876222548450826,9.12,16,2
django,python_projects\django\django\contrib\humanize\templatetags\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\messages\api.py,127,1.5,77.19451006835116,7.65,0,0
django,python_projects\django\django\contrib\messages\apps.py,19,1.6666666666666667,69.85355056639015,7.14,0,0
django,python_projects\django\django\contrib\messages\constants.py,21,0.0,0.0,8.57,0,0
django,python_projects\django\django\contrib\messages\context_processors.py,13,1.0,100.0,7.5,0,0
django,python_projects\django\django\contrib\messages\middleware.py,26,3.0,97.96140291539676,6.67,0,0
django,python_projects\django\django\contrib\messages\test.py,11,2.5,100.0,1.43,0,0
django,python_projects\django\django\contrib\messages\utils.py,12,1.0,100.0,7.5,0,0
django,python_projects\django\django\contrib\messages\views.py,19,2.0,96.99665369074428,7.27,0,0
django,python_projects\django\django\contrib\messages\__init__.py,3,0.0,0.0,6.67,0,0
django,python_projects\django\django\contrib\messages\storage\base.py,183,2.0,63.87559495339964,8.77,4,0
django,python_projects\django\django\contrib\messages\storage\cookie.py,248,3.0952380952380953,58.16926721366194,8.76,4,2
django,python_projects\django\django\contrib\messages\storage\fallback.py,56,4.0,86.45484201402276,8.62,2,0
django,python_projects\django\django\contrib\messages\storage\session.py,52,2.0,87.03791683776055,8.75,3,0
django,python_projects\django\django\contrib\messages\storage\__init__.py,12,1.0,100.0,7.5,0,0
django,python_projects\django\django\contrib\postgres\apps.py,84,4.333333333333333,66.91049943145492,7.5,4,0
django,python_projects\django\django\contrib\postgres\constraints.py,223,5.3076923076923075,30.18418963815203,7.26,15,0
django,python_projects\django\django\contrib\postgres\expressions.py,14,1.3333333333333333,100.0,4.44,0,0
django,python_projects\django\django\contrib\postgres\functions.py,11,1.0,100.0,0.0,0,0
django,python_projects\django\django\contrib\postgres\indexes.py,244,2.8,30.27909449105656,8.18,10,0
django,python_projects\django\django\contrib\postgres\lookups.py,78,1.6428571428571428,59.70178912921297,0.0,0,0
django,python_projects\django\django\contrib\postgres\operations.py,352,1.859375,32.37313765300388,8.27,23,0
django,python_projects\django\django\contrib\postgres\search.py,385,2.3461538461538463,27.047982718715083,4.4,6,0
django,python_projects\django\django\contrib\postgres\serializers.py,10,2.5,100.0,1.67,0,0
django,python_projects\django\django\contrib\postgres\signals.py,81,2.8,74.16658884113201,5.0,4,0
django,python_projects\django\django\contrib\postgres\utils.py,53,2.75,82.47273711548596,7.5,1,0
django,python_projects\django\django\contrib\postgres\validators.py,91,2.6,46.802190791399994,8.61,2,0
django,python_projects\django\django\contrib\postgres\__init__.py,0,0.0,0.0,0.0,0,0
django,python_projects\django\django\contrib\postgres\aggregates\general.py,90,1.4,100.0,0.79,1,0
django,python_projects\django\django\contrib\postgres\aggregates\mixins.py,36,2.5,100.0,7.33,2,0
django,python_projects\django\django\contrib\postgres\aggregates\statistics.py,75,1.5714285714285714,56.97995878306203,0.0,0,0
django,python_projects\django\django\contrib\postgres\aggregates\__init__.py,2,0.0,0.0,5.0,0,0
django,python_projects\django\django\contrib\postgres\fields\array.py,371,2.404255319148936,29.22469193527243,6.34,6,0
django,python_projects\django\django\contrib\postgres\fields\citext.py,45,1.0,100.0,5.0,5,0
